STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE,geometry
17,47,957100,2055,38.378804,-88.058295,POINT (653589.9547415761 -163658.82799554)
17,49,950100,3910,39.145289,-88.47465,POINT (612239.6252958018 -76460.53863808274)
17,49,950200,5196,39.152135,-88.651353,POINT (597830.2845147633 -76784.03768757211)
17,49,950300,4130,39.044108,-88.743889,POINT (591290.4461506804 -90056.09320880454)
17,49,950400,3649,39.004551,-88.61157,POINT (602414.1777278996 -93869.89415868963)
17,49,950500,4629,39.036751,-88.463572,POINT (614154.6869056496 -89138.07500698218)
17,49,950600,5499,39.117705,-88.534843,POINT (607608.378943103 -80088.17841868225)
17,49,950700,3587,39.135998,-88.553912,POINT (605890.3570234957 -78061.24273754419)
17,49,950800,4068,39.113202,-88.554693,POINT (606037.6954431483 -80744.22761386856)
17,51,950500,2670,39.06903,-88.854186,POINT (582098.5141131872 -87810.62992946208)
17,51,950600,2328,39.062016,-88.978787,POINT (572028.3948689271 -89393.26570563664)
17,51,950700,3913,39.076989,-89.136984,POINT (559035.0258346875 -88577.4467518404)
17,51,950800,5600,38.983742,-89.101213,POINT (562742.5028636223 -99323.72326121581)
17,51,950900,2031,38.958044,-89.102712,POINT (562840.5313364298 -102352.2455450881)
17,51,951000,2045,38.887098,-89.124117,POINT (561702.5727454794 -110815.19174792976)
17,51,951100,2901,38.89269,-88.863235,POINT (582925.3809257242 -108583.24971843926)
17,53,961600,1745,40.82363,-88.193546,POINT (618774.6438677248 122688.10163694117)
17,53,961700,1840,40.494742,-88.152322,POINT (625244.8360703432 84269.71842081091)
17,53,961800,4628,40.457635,-88.09442,POINT (630212.1588673546 80288.94730805547)
17,53,961900,1750,40.530437,-88.334029,POINT (610459.4149097902 87284.13754635035)
17,53,962000,3571,40.466626,-88.37251,POINT (608007.0029835082 79530.3281116154)
17,55,40100,3025,38.087098,-89.050821,POINT (574577.8628511768 -204314.44708385004)
17,55,40200,2979,38.001699,-89.057094,POINT (574795.3566333759 -214373.42641856513)
17,55,40300,3046,37.972471,-89.054505,POINT (575261.0204358858 -217787.11288617027)
17,55,40400,3636,37.898261,-89.078929,POINT (573878.4927004462 -226641.74407252014)
17,55,40500,3053,38.026506,-88.910682,POINT (586676.211669778 -210565.8825851227)
17,55,40600,2640,37.993185,-88.927107,POINT (585611.7070031598 -214576.79230408225)
17,55,40700,4370,37.995083,-88.911665,POINT (586871.1905333968 -214258.62240388192)
17,55,40800,3259,37.897227,-88.914002,POINT (587537.7430407647 -225752.75026323803)
17,55,40900,2313,37.900356,-88.937921,POINT (585530.7738757031 -225533.69627379582)
17,55,41000,2541,37.899502,-88.92132,POINT (586912.1333713307 -225531.2162862348)
17,55,41100,3298,37.892436,-88.912641,POINT (587692.4748576363 -226306.30878591602)
17,55,41200,3644,37.98845,-88.790305,POINT (596959.1385422602 -214279.00717059645)
17,57,952800,2658,40.698052,-90.003347,POINT (476479.12817898614 97447.39200063607)
17,57,952900,3028,40.614441,-90.042289,POINT (474008.8134771937 87402.56096499815)
17,57,953000,2120,40.647952,-90.348608,POINT (449431.3870678563 89858.67630959765)
17,57,953100,2301,40.408695,-90.333908,POINT (452285.7948727927 61740.92932450133)
17,57,953200,2570,40.497092,-90.170823,POINT (464646.514176937 72942.67095769332)
17,57,953300,3278,40.570508,-90.037098,POINT (474747.22872004827 82253.34700096889)
17,57,953400,1724,40.555555,-90.03869,POINT (474731.55418461794 80484.00047796365)
17,57,953500,4273,40.551802,-90.054261,POINT (473520.9428600277 79964.04401251269)
17,57,953600,4409,40.560273,-90.020106,POINT (476174.4360470647 81132.95301089394)
17,57,953700,2320,40.466255,-90.028601,POINT (476197.37096089363 70016.13336684667)
17,57,953800,2454,40.394802,-90.154376,POINT (466699.76468440046 60974.641959934124)
17,57,953900,2474,40.252352,-90.354311,POINT (451757.14293602214 43227.788971096816)
17,59,972700,2304,37.840244,-88.241857,POINT (643697.7104648463 -228070.03997983402)
17,59,972800,2642,37.714177,-88.236874,POINT (645323.0268653348 -242813.05223443705)
17,61,973600,3082,39.342799,-90.250924,POINT (466521.17708676093 -63345.32870521897)
17,61,973700,1588,39.482327,-90.371,POINT (455812.8522304881 -47511.19009668541)
17,61,973800,1619,39.345235,-90.496175,POINT (446625.95919973194 -64239.88563249527)
17,61,973900,2315,39.438321,-90.403598,POINT (453482.3621543968 -52846.266173968)
17,61,974000,3381,39.30328,-90.398892,POINT (454803.2134785148 -68714.0950171485)
17,63,102,8255,41.443262,-88.278814,POINT (606078.1156362438 195060.28914063727)
17,63,103,7593,41.414185,-88.274627,POINT (606685.6047430567 191664.2032710191)
17,63,200,6864,41.384348,-88.44741,POINT (593426.1914965756 187058.00560585945)
17,63,300,3350,41.364617,-88.416537,POINT (596033.01202803 184928.78826048147)
17,63,400,5675,41.363769,-88.437342,POINT (594409.2700208509 184698.32538864543)
17,63,500,2799,41.325955,-88.425453,POINT (595698.1863927682 180321.259560511)
17,63,600,2826,41.22207,-88.447624,POINT (594934.6115406717 167952.6250619222)
17,63,700,6113,41.31044,-88.284873,POINT (606878.8230862699 179386.5614530538)
17,63,800,5465,41.27881,-88.280888,POINT (607495.4211127679 175689.01437196622)
17,63,900,3593,41.193888,-88.288417,POINT (607719.0997892743 165645.2558853965)
17,65,973100,3023,38.092483,-88.538148,POINT (616832.7367186152 -200461.0475674994)
17,65,973200,2367,38.006034,-88.552956,POINT (616409.3743443467 -210697.46531224015)
17,65,973300,2603,38.168424,-88.588685,POINT (611965.7251505484 -191879.77626776867)
17,67,953700,2079,40.565376,-90.994985,POINT (398592.95361409284 77236.2939189015)
17,67,953800,2598,40.414442,-91.134213,POINT (388428.79626396386 58869.356177614354)
17,67,953900,1802,40.571544,-91.179947,POINT (383838.7585040014 77200.01111485763)
17,67,954000,2259,40.526462,-91.335887,POINT (371692.5459323517 71264.41481282824)
17,67,954100,3164,40.396156,-91.340557,POINT (372076.2329720636 55886.470257480156)
17,67,954200,2270,40.330349,-91.405811,POINT (367245.7258055166 47875.70185361161)
17,67,954300,3448,40.29415,-91.042125,POINT (396515.4504687272 45074.70900070069)
17,69,970900,2071,37.467433,-88.354511,POINT (637902.7606494043 -272523.7694058784)
17,69,971000,1578,37.492495,-88.219079,POINT (648935.8536993129 -268668.2564923507)
17,71,973300,1999,40.955544,-90.925972,POINT (401619.7766899709 123521.03121370041)
17,71,973400,1701,40.84116,-90.940057,POINT (401226.44358638406 109976.28431510365)
17,71,973500,2687,40.717098,-90.96158,POINT (400299.4179438825 95260.54382166403)
17,73,30100,5757,41.475135,-90.348053,POINT (443655.73610401707 187358.62479614496)
17,73,30201,4496,41.37374,-90.391471,POINT (440959.6810224493 175201.52299537882)
17,73,30202,3823,41.316071,-90.226566,POINT (454323.74902972503 169181.63502469534)
17,73,30203,4430,41.502786,-90.230317,POINT (452687.60209973 191175.2790897846)
17,73,30301,3711,41.447249,-90.15959,POINT (458633.71489909786 184967.89944025638)
17,73,30302,3464,41.456053,-90.147582,POINT (459511.3234808401 186063.92146138754)
17,73,30400,2482,41.474965,-90.012541,POINT (469959.3373038989 188955.31997881984)
17,73,30500,2330,41.353741,-89.977107,POINT (473645.87150345603 174842.86975967538)
17,73,30600,2781,41.252513,-89.927323,POINT (478320.8876126761 163162.25300314892)
17,73,30800,3552,41.24508,-89.909462,POINT (479782.15185361315 162376.52298874664)
17,73,30900,3570,41.238484,-89.930181,POINT (478202.0879705735 161494.49225363822)
17,73,31000,3470,41.225575,-89.931324,POINT (478209.68512989656 159967.39130652472)
17,73,31100,2613,41.16782,-90.043677,POINT (469796.31283751345 152599.0629426342)
17,73,31200,2805,41.197485,-90.308696,POINT (448708.84597230714 154811.66307189723)
17,75,950100,2528,40.89909,-87.660529,POINT (660135.733836511 135159.95060937805)
17,75,950200,3586,40.954091,-87.915852,POINT (639421.5821214741 139879.22084914797)
17,75,950300,3179,40.835218,-87.918486,POINT (640408.7152386536 125878.09647138124)
17,75,950400,3227,40.778512,-87.732497,POINT (655693.2787030762 120480.09718332825)
17,75,950500,3795,40.75977,-87.674955,POINT (660439.2668758275 118675.52998790964)
17,75,950600,3490,40.745185,-87.993797,POINT (635351.6194360369 114781.08469533153)
17,75,950700,2752,40.577459,-88.062785,POINT (631545.4569436896 94592.0485479404)
17,75,950800,2327,40.591369,-87.868721,POINT (646808.5874634259 97536.41953812813)
17,75,950900,2193,40.605807,-87.67847,POINT (661754.4002980435 100547.21656658697)
17,77,10100,3366,37.89464,-89.467179,POINT (541767.5647981511 -229351.19297270683)
17,77,10200,3850,37.865824,-89.233349,POINT (561368.4775808402 -231371.93217945955)
17,77,10300,2759,37.710583,-89.456387,POINT (544154.1911794966 -250885.46048552808)
17,77,10400,4298,37.793468,-89.344951,POINT (552722.1564052303 -240516.80006574758)
17,77,10601,1970,37.733811,-89.340458,POINT (553587.1645490482 -247489.30379234627)
17,77,10602,3288,37.763889,-89.346755,POINT (552816.5229579356 -243997.5019902894)
17,77,10700,2991,37.767177,-89.326772,POINT (554446.9682798553 -243495.06525082586)
17,77,10800,3345,37.738462,-89.230865,POINT (562642.9066203259 -246298.50015581373)
17,77,10900,2364,37.751549,-89.192745,POINT (565695.5446310391 -244536.52174951823)
17,77,11001,1653,37.739793,-89.267105,POINT (559624.6509917256 -246356.88196601652)
17,77,11002,4495,37.722231,-89.246719,POINT (561463.2337409629 -248296.40193592646)
17,77,11100,2604,37.721987,-89.221724,POINT (563539.815086954 -248176.71144829018)
17,77,11200,5091,37.722464,-89.197926,POINT (565510.9473978063 -247979.04423437273)
17,77,11400,3057,37.711731,-89.197603,POINT (565628.2455663611 -249236.03746241127)
17,77,11600,3721,37.65695,-89.221511,POINT (564103.8764731479 -255803.7091329527)
17,77,11701,1354,37.686223,-89.198564,POINT (565763.4973845187 -252233.62822967643)
17,77,11702,2768,37.704432,-89.223791,POINT (563515.6970735403 -250248.12679883488)
17,79,977300,2830,39.086961,-88.150682,POINT (639106.1211491529 -81173.04635893804)
17,79,977400,2671,38.987379,-88.164477,POINT (638954.1780046959 -92959.28686665944)
17,79,977500,3786,38.953525,-88.170262,POINT (638812.5611546651 -96973.20725015634)
17,81,50100,4142,38.424199,-88.974481,POINT (577940.7147032144 -164282.55005641436)
17,81,50200,3077,38.361566,-88.768971,POINT (595376.1286342114 -170363.12047892937)
17,81,50300,4243,38.256774,-89.039521,POINT (574045.7117206968 -184331.96893838662)
17,81,50400,4733,38.189067,-88.850437,POINT (590211.0919291201 -191117.29549046495)
17,81,50500,3724,38.313736,-88.947236,POINT (581144.3612671067 -177083.46651613998)
17,81,50600,3084,38.319247,-88.926479,POINT (582803.1998948513 -176309.1533840503)
17,81,50700,3669,38.34141,-88.911788,POINT (583816.4887136829 -173617.2322584811)
17,81,50800,4155,38.331875,-88.85341,POINT (588700.2161903217 -174375.4189645739)
17,81,50900,2351,38.308775,-88.918154,POINT (583579.8360326048 -177487.13075984272)
17,81,51000,1356,38.312719,-88.904313,POINT (584683.5600796267 -176938.90906600133)
17,81,51100,2579,38.295078,-88.904685,POINT (584808.2325513378 -179011.82448040243)
17,83,10100,5152,39.132413,-90.298625,POINT (464145.4071278819 -88329.66291273333)
17,83,10200,3320,39.039199,-90.183426,POINT (474185.54000718903 -98723.03297178759)
17,83,10300,3602,38.987185,-90.320131,POINT (463421.3800453138 -105516.23565370076)
17,83,10401,6098,39.113442,-90.337607,POINT (461109.1451497746 -90751.41711241125)
17,83,10402,1877,39.084781,-90.44949,POINT (452206.2556951694 -94661.76058386106)
17,83,10500,1463,39.001148,-90.455474,POINT (452295.3087054947 -104527.680949885)
17,85,20101,1778,42.457877,-90.241208,POINT (444983.53179648705 303756.461014615)
17,85,20102,2460,42.481952,-90.015146,POINT (462249.1387279447 307677.78146869526)
17,85,20200,4800,42.485678,-90.595911,POINT (417419.0148949565 305422.74888096383)
17,85,20300,4909,42.418408,-90.430361,POINT (430658.60519315104 298227.01139628264)
17,85,20401,2197,42.383239,-90.307767,POINT (440376.0092452095 294641.57836181484)
17,85,20402,2896,42.288185,-90.231528,POINT (446950.0225072638 283786.5227945772)
17,85,20500,2995,42.334432,-90.004542,POINT (464168.8439735937 290331.6765396268)
17,87,977600,4332,37.526302,-88.841582,POINT (596821.744291181 -268796.53206194943)
17,87,977700,3067,37.533708,-88.975772,POINT (585590.0912526558 -268765.1808017176)
17,87,977800,3462,37.391783,-88.90527,POINT (592704.1013251696 -284963.6696955379)
17,87,980000,2447,37.4018,-88.773209,POINT (603625.8207793977 -282956.4051646657)
17,89,850101,6608,42.141558,-88.258608,POINT (600931.6225307217 277408.2877989262)
17,89,850103,6034,42.118903,-88.331856,POINT (595474.4461546628 274278.05628735694)
17,89,850105,6895,42.136721,-88.327842,POINT (595615.274939863 276401.71095623093)
17,89,850106,7801,42.134753,-88.304153,POINT (597469.1522854934 276319.008462383)
17,89,850201,4156,42.126164,-88.252319,POINT (601567.2145975269 275635.323854538)
17,89,850202,6823,42.113348,-88.248042,POINT (602022.251482181 274153.235094174)
17,89,850301,7667,42.131104,-88.265343,POINT (600510.6442543468 276134.501503806)
17,89,850302,4788,42.114836,-88.273352,POINT (600046.7073856207 274167.99806886836)
17,89,850400,2553,42.10176,-88.267516,POINT (600624.8049989336 272665.0797350248)
17,89,850500,3954,42.091568,-88.27775,POINT (599929.6221025919 271400.03522892186)
17,89,850600,7443,42.088121,-88.312766,POINT (597248.2524526877 270772.9972404182)
17,89,850703,2128,42.032537,-88.531056,POINT (580841.0513958961 262870.1581214683)
17,89,850704,4916,42.143706,-88.453969,POINT (585778.8496159704 276438.481324929)
17,89,850705,9050,42.097167,-88.509046,POINT (581946.3686080059 270617.64964690874)
17,89,850706,1922,42.135803,-88.499901,POINT (582294.5343904967 275224.64011311997)
17,89,850707,8375,42.10074,-88.391,POINT (591063.557207785 271768.8136663275)
17,89,850708,4473,42.081294,-88.368132,POINT (593020.873578803 269621.40562155895)
17,89,850709,3862,42.000872,-88.405582,POINT (590877.5334532812 259916.15141642472)
17,89,850710,7261,42.082457,-88.434925,POINT (587830.9575238934 269342.3776901196)
17,89,850711,4808,42.037335,-88.393816,POINT (591445.721107053 264283.81866488967)
17,89,850800,6968,42.053171,-88.272575,POINT (600700.1693380545 266911.10072900244)
17,89,851000,6693,42.058166,-88.302731,POINT (598313.255295544 267308.6166451531)
17,89,851101,4377,42.03411,-88.301575,POINT (598633.4764289116 264483.0048537167)
17,89,851102,3710,42.041683,-88.300122,POINT (598673.6179243508 265383.99596366246)
17,89,851301,3843,42.036934,-88.27306,POINT (600818.747706948 264995.95661437226)
17,89,851302,3203,42.045731,-88.277107,POINT (600420.1832608038 266006.2514769079)
17,89,851400,6806,42.027937,-88.268197,POINT (601282.6415725496 263967.3106759439)
17,89,851500,1049,42.025262,-88.276027,POINT (600700.7940313993 263602.6660483668)
17,89,851600,6623,42.02768,-88.289356,POINT (599643.2623328236 263803.0235935939)
17,89,851801,8379,41.993646,-88.297032,POINT (599374.009702175 259746.6338225721)
17,89,851904,7754,42.036351,-88.330777,POINT (596346.2822574782 264562.86169039627)
17,89,851907,7921,41.997732,-88.327689,POINT (596954.7571184157 260034.365080255)
17,89,851908,5121,42.015776,-88.326794,POINT (596851.8696622625 262164.9211625292)
17,89,851909,4367,42.047108,-88.325667,POINT (596639.9822814285 265861.818275007)
17,89,851910,3927,42.058006,-88.328832,POINT (596290.3751631661 267125.31868405984)
17,89,851911,5317,42.030255,-88.364314,POINT (593802.1051361181 263634.4347166872)
17,89,851912,3358,41.993043,-88.353644,POINT (594984.3180448585 259318.99910363616)
17,89,851913,5668,42.014465,-88.355408,POINT (594643.4741203579 261830.7108229957)
17,89,852001,4492,41.961969,-88.296468,POINT (599721.5934334417 256019.9671461877)
17,89,852002,6722,41.906526,-88.289972,POINT (600758.3489008726 249532.38891993227)
17,89,852004,2911,41.932453,-88.270793,POINT (601999.9809199816 252707.0403114643)
17,89,852005,4902,41.925864,-88.295742,POINT (600124.2759118 251772.97241883553)
17,89,852101,7015,41.967705,-88.355713,POINT (595064.8096234922 256322.09762334352)
17,89,852103,6526,41.947533,-88.328375,POINT (597380.9360141952 254118.54620540334)
17,89,852104,2986,41.982643,-88.306356,POINT (598755.4850419719 258392.00386213048)
17,89,852201,4832,41.902933,-88.320926,POINT (598386.0775923331 248913.52196410796)
17,89,852203,4997,41.911802,-88.337213,POINT (597035.0884762509 249855.22064828684)
17,89,852204,4467,41.911352,-88.358343,POINT (595396.6280188743 249669.3364065983)
17,89,852300,2052,41.911224,-88.310777,POINT (599095.8332205896 249953.93632908387)
17,89,852403,5111,41.851766,-88.543814,POINT (581529.0279146604 241500.71207054902)
17,89,852404,2545,41.949735,-88.389146,POINT (592638.1136669663 253996.42742678383)
17,89,852405,3112,41.945122,-88.441384,POINT (588622.5343938962 253127.70002819021)
17,89,852406,2874,41.966491,-88.42047,POINT (590046.0888537894 255774.3539667461)
17,89,852407,3513,41.92559,-88.393016,POINT (592566.0731656459 251128.7898991938)
17,89,852408,4754,41.913836,-88.441432,POINT (588913.2078831668 249442.85310972846)
17,89,852500,6500,41.88832,-88.289574,POINT (600964.0434624722 247391.10708085902)
17,89,852606,4584,41.869411,-88.324791,POINT (598405.8530468614 244941.73359486193)
17,89,852607,3611,41.891105,-88.332202,POINT (597622.2275239979 247449.56949667822)
17,89,852608,3703,41.889829,-88.314929,POINT (598977.7321649767 247408.32784754277)
17,89,852700,7086,41.853969,-88.320111,POINT (598917.568017543 243152.9369826343)
17,89,852803,4992,41.850408,-88.29086,POINT (601227.865418678 242918.78254720912)
17,89,852805,5552,41.821476,-88.309163,POINT (600080.5618742266 239396.08046519328)
17,89,852806,6814,41.82665,-88.28492,POINT (601918.2692398531 240159.00577181397)
17,89,852807,3897,41.827157,-88.357022,POINT (596300.4133783743 239763.03510816526)
17,89,852808,7022,41.83099,-88.327508,POINT (598561.4478791533 240400.38417956035)
17,89,852903,5193,41.789502,-88.272632,POINT (603232.1675899216 235863.09873289653)
17,89,852904,2079,41.762782,-88.275344,POINT (603277.8537315276 232699.7491344114)
17,89,852905,4684,41.777251,-88.322299,POINT (599480.5389795882 234105.53160467985)
17,89,852906,5176,41.797029,-88.299691,POINT (601052.3301390009 236577.49478609336)
17,89,852907,4930,41.77863,-88.292145,POINT (601816.5739113891 234458.96090857472)
17,89,853001,3586,41.798607,-88.361963,POINT (596187.2129098701 236370.07934771472)
17,89,853004,3228,41.805302,-88.337832,POINT (598002.8044209077 237310.42195855788)
17,89,853005,5521,41.771979,-88.366285,POINT (596103.6255562122 233207.38217378914)
17,89,853006,3343,41.771168,-88.354606,POINT (597021.3602554335 233185.38103931505)
17,89,853007,5574,41.775405,-88.343301,POINT (597861.8541914606 233755.53566786126)
17,89,853008,4122,41.786257,-88.338696,POINT (598117.1513025983 235062.4074402757)
17,89,853100,2793,41.766058,-88.338794,POINT (598302.1500327272 232683.36695808085)
17,89,853200,6044,41.76592,-88.321278,POINT (599668.3922012482 232777.79250046654)
17,89,853300,3745,41.771789,-88.299727,POINT (601291.4599324553 233605.35431494622)
17,89,853401,2189,41.759885,-88.293826,POINT (601865.4261972454 232241.17001908238)
17,89,853402,4527,41.759762,-88.30122,POINT (601290.391589746 232179.76631275876)
17,89,853500,4530,41.761412,-88.286648,POINT (602410.141808877 232466.55725186388)
17,89,853601,3002,41.753031,-88.306319,POINT (600957.4870002731 231354.89432649539)
17,89,853602,3478,41.752201,-88.293148,POINT (601991.977664363 231340.73363129917)
17,89,853900,5744,41.757884,-88.343644,POINT (598002.1168182213 231690.28645338322)
17,89,854001,4099,41.753407,-88.361002,POINT (596691.8758266511 231053.74572320833)
17,89,854002,5676,41.733121,-88.342021,POINT (598364.6610741256 228784.73921181186)
17,89,854100,4117,41.742838,-88.319092,POINT (600059.4232093998 230073.8089764789)
17,89,854200,4700,41.744864,-88.315555,POINT (600315.7611054336 230334.7539303916)
17,89,854301,5371,41.746696,-88.302333,POINT (601328.8524579792 230634.2610142756)
17,89,854302,3970,41.738921,-88.304127,POINT (601263.4978187928 229707.42535786662)
17,89,854401,2727,41.730122,-88.306515,POINT (601161.6025181272 228656.25792757244)
17,89,854402,3726,41.743317,-88.272277,POINT (603704.0872570393 230427.43853751343)
17,89,854403,6710,41.737815,-88.277388,POINT (603358.5801223968 229747.09096788347)
17,89,854504,7941,41.78718,-88.427287,POINT (591206.9646334487 234615.37330279875)
17,89,854505,7821,41.867395,-88.386347,POINT (593636.0471580611 244317.31825782396)
17,89,854506,3887,41.820406,-88.41233,POINT (592058.3375171111 238621.39586021675)
17,89,854507,5722,41.879552,-88.45865,POINT (587896.4063038841 245298.40270037457)
17,89,854508,5861,41.737325,-88.398227,POINT (593942.6140516396 228926.30096746533)
17,89,854509,6781,41.764169,-88.417087,POINT (592218.8001307622 231969.31446391906)
17,89,854600,3976,42.039939,-88.282743,POINT (600038.6265469692 265288.49662588)
17,89,854700,2345,41.754002,-88.323371,POINT (599619.1835095002 231361.24786849666)
17,89,854800,7998,41.876338,-88.353394,POINT (596114.6981853256 245577.22209618567)
17,89,854900,5433,42.013674,-88.305609,POINT (598516.2418817163 262050.9505856141)
17,91,10100,2450,41.246792,-87.670454,POINT (655749.3402663114 175988.5533891862)
17,91,10201,2101,41.250696,-87.894249,POINT (638135.1017118135 174920.5999862945)
17,91,10203,4597,41.242286,-87.839833,POINT (642493.9022773268 174298.63360662473)
17,91,10204,5261,41.253394,-87.828212,POINT (643293.682278283 175684.36826804673)
17,91,10300,3671,41.13947,-88.14776,POINT (619310.2488400447 160151.13726825995)
17,91,10400,5011,41.134399,-87.943837,POINT (635406.3434929407 160903.95880020544)
17,91,10500,6718,41.157666,-87.900147,POINT (638609.4308714776 163935.05431889623)
17,91,10601,5529,41.180668,-87.887254,POINT (639391.2927608403 166728.27697311278)
17,91,10602,6137,41.179214,-87.867844,POINT (640932.0177510339 166688.27955252194)
17,91,10701,4648,41.170668,-87.832332,POINT (643810.806517061 165923.46445229027)
17,91,10702,6860,41.150174,-87.848135,POINT (642776.0686653046 163405.12430386763)
17,91,10800,3624,41.152064,-87.694054,POINT (654875.0395166769 164682.0338312951)
17,91,10900,4294,41.185266,-87.614541,POINT (660781.5335626267 169139.3360997107)
17,91,11000,1847,41.070842,-87.600422,POINT (663086.8313330023 155779.2552628174)
17,91,11100,1873,41.03299,-87.719374,POINT (654110.3922997516 150500.70823981374)
17,91,11200,2024,41.090289,-87.765861,POINT (649860.590604212 156921.05764033872)
17,91,11300,2091,41.08877,-87.810168,POINT (646387.9657492926 156439.44657709976)
17,91,11400,1623,41.119365,-87.825083,POINT (644902.5584817016 159937.1135004502)
17,91,11500,1987,41.122172,-87.841559,POINT (643577.5237488631 160155.37398731938)
17,91,11600,1589,41.125976,-87.856157,POINT (642390.2584316252 160503.8899972072)
17,91,11700,3151,41.128514,-87.874064,POINT (640955.5528672141 160681.27413763825)
17,91,11800,2653,41.139492,-87.873651,POINT (640877.0617439944 161975.63286656488)
17,91,11900,1317,41.145651,-87.868851,POINT (641192.3761297257 162732.702821979)
17,91,12000,4927,41.159316,-87.876289,POINT (640469.1693955122 164290.13656159115)
17,91,12100,3352,41.1194,-87.887277,POINT (640007.8766361695 159519.73962063307)
17,91,12200,3215,41.109675,-87.880391,POINT (640648.0177180256 158422.1080134434)
17,91,12300,4080,41.116726,-87.859981,POINT (642183.0350497689 159389.74093246518)
17,91,12400,4548,41.109293,-87.848475,POINT (643163.9093980731 158593.27801599517)
17,91,12500,2103,41.097791,-87.870069,POINT (641580.6385273447 157093.7875593362)
17,91,12600,4221,41.047768,-87.982724,POINT (633210.6636486131 150451.10169417318)
17,93,890103,5506,41.704279,-88.30655,POINT (601406.3583926009 225613.22575330606)
17,93,890104,6050,41.715808,-88.269223,POINT (604206.8588146025 227208.00247513576)
17,93,890105,9032,41.681399,-88.278431,POINT (603819.506021378 223098.10337171282)
17,93,890106,4966,41.672951,-88.351509,POINT (598197.767391662 221640.13183518124)
17,93,890107,4869,41.685032,-88.326364,POINT (600044.7048566218 223221.4958594483)
17,93,890108,5473,41.654619,-88.365187,POINT (597304.5254984722 219395.41096282154)
17,93,890201,4416,41.716958,-88.327518,POINT (599649.7602636317 226973.25848865006)
17,93,890202,3089,41.713273,-88.337726,POINT (598888.8306506588 226474.8397593921)
17,93,890301,6159,41.695849,-88.361842,POINT (597173.6565063413 224271.10621035993)
17,93,890302,6091,41.7018,-88.337291,POINT (599032.1886415853 225126.70460625758)
17,93,890401,6290,41.664288,-88.459246,POINT (589870.7482522321 219944.96659197417)
17,93,890402,9883,41.668809,-88.41887,POINT (592979.7544656349 220729.2181101207)
17,93,890403,5970,41.702109,-88.388884,POINT (595004.6783591144 224838.16867027993)
17,93,890404,9887,41.714424,-88.40815,POINT (593385.3902001984 226167.51053088583)
17,93,890501,9398,41.660615,-88.514105,POINT (585622.6199346097 219172.3253429936)
17,93,890502,4638,41.671441,-88.546826,POINT (582967.6988516445 220245.52654934506)
17,93,890601,4513,41.632472,-88.45437,POINT (590550.1955092446 216228.91914442452)
17,93,890602,5700,41.605415,-88.467644,POINT (589767.1912852722 212960.3083577558)
17,93,890701,5364,41.556539,-88.264177,POINT (606133.8990849395 208489.1183224352)
17,93,890702,5527,41.576451,-88.294713,POINT (603555.59672529 210638.49689854286)
17,93,890703,9048,41.523728,-88.340221,POINT (600501.3793227992 204142.3634354597)
17,95,100,3011,41.081812,-90.188128,POINT (459039.6609045053 141754.8560724449)
17,95,200,2985,41.004938,-90.261375,POINT (453810.635654987 132342.08164479848)
17,95,300,4134,40.962752,-90.356308,POINT (446608.6324488148 126919.30060939796)
17,95,400,4873,40.972731,-90.380724,POINT (444608.96371842455 127980.65951952807)
17,95,500,5462,40.949466,-90.39818,POINT (443391.6403777364 125156.86068326185)
17,95,600,3497,40.955725,-90.374111,POINT (445250.6724574275 126007.35885704277)
17,95,700,1901,40.951686,-90.348284,POINT (447320.6997329411 125652.91482318232)
17,95,800,2391,40.945713,-90.370247,POINT (445626.28076626675 124845.51091269031)
17,95,900,2047,40.937577,-90.385964,POINT (444440.5027010541 123812.83024438407)
17,95,1000,3657,40.937968,-90.35764,POINT (446677.4113181541 123992.03688206342)
17,95,1100,2245,40.939289,-90.339877,POINT (448072.6437662405 124231.55207508018)
17,95,1200,1612,40.945409,-90.308076,POINT (450543.7323742879 125103.54626082661)
17,95,1300,3722,40.905644,-90.28449,POINT (452691.30700299214 120529.56791689838)
17,95,1400,1717,40.847065,-90.325826,POINT (449834.9541581234 113429.45286740105)
17,95,1500,3682,40.798551,-90.400922,POINT (444226.56682247616 107358.15993938028)
17,95,1600,3031,40.839675,-90.072336,POINT (469959.9158919562 113788.40533795429)
17,97,860103,3376,42.485624,-87.830771,POINT (630563.432864079 320701.5230747255)
17,97,860104,3452,42.47293,-87.830014,POINT (630750.8427980763 319212.01074789645)
17,97,860105,5191,42.460424,-87.866193,POINT (628091.2219140352 317499.3678835188)
17,97,860106,3491,42.472224,-87.87335,POINT (627420.5204954649 318841.3090057931)
17,97,860200,3492,42.454346,-87.82467,POINT (631351.55393473 317059.58671316155)
17,97,860301,3440,42.456313,-87.850076,POINT (629374.4237574378 317122.23705165833)
17,97,860302,3032,42.454934,-87.841021,POINT (630085.9740469289 317020.02819051314)
17,97,860400,5865,42.428109,-87.858843,POINT (628984.9397238706 313743.3823077817)
17,97,860500,4724,42.440899,-87.835363,POINT (630664.5080238658 315405.22683307953)
17,97,860600,7663,42.424063,-87.830953,POINT (631175.5415517824 313452.39461930445)
17,97,860805,1648,42.485904,-88.148265,POINT (606111.2873522292 318663.5952438109)
17,97,860806,5148,42.485338,-88.109161,POINT (609128.5074316242 318847.5785466511)
